"groundtruth","subclass","package_size","classification","package_name","agent","justification","classification_id","package_name-2","package_metadata","classification-2","justification-2","suspicious_files","created_at","updated_at","prompt_id","model","dataset_id","experiment_id"
"malicious","malicious","3964","malicious","aws-login0tool-0.0.12.tar.gz","classifier-agent-no-persona-information","The package includes a `setup.py` script that contains a class `SneakyInstall`, which retrieves an executable from an external URL and tries to run it upon installation. This behavior indicates that the package is designed to perform potentially malicious actions, such as downloading and executing external code without user consent. Therefore, the package is classified as malicious. ","bc720e0f-619f-4677-942e-2c0284f1bed3","aws-login0tool","{""author_name"": ""Author"", ""author_email"": ""author@example.com"", ""num_of_files"": 10, ""package_name"": ""aws-login0tool"", ""experiment_type"": ""mampd-classification agent"", ""package_summary"": ""A small example package"", ""package_version"": ""0.0.12"", ""package_homepage"": ""https://example.com"", ""num_of_python_files"": 3, ""package_description"": ""NA"", ""available_python_files"": [""setup.py"", ""example.py"", ""__init__.py""], ""package_formatted_path"": "".temp/plain/aws-login0tool-0.0.12_dump.json""}","malicious","The package includes a `setup.py` script that contains a class `SneakyInstall`, which retrieves an executable from an external URL and tries to run it upon installation. This behavior indicates that the package is designed to perform potentially malicious actions, such as downloading and executing external code without user consent. Therefore, the package is classified as malicious. ","{setup.py}","2025-06-29 10:23:12.048686+00","2025-06-29 10:23:12.048686+00","669f8a1e-bbca-4375-af79-45ae5acaf3e2","openai/gpt-4o-mini","d6053649-21c3-4cac-b28a-a978b403ea8a","8fcaa31b-71b3-42a4-8140-50647856a6b1"
"benign","benign","64936","benign","amundsen-common-0.27.1.tar.gz","classifier-agent-no-persona-information","The analysis of setup.py shows that it imports standard libraries and the setuptools library for packaging. The dependencies listed (Flask, attrs, marshmallow) are common in web development and data processing. The __init__.py file does not introduce any imports. The additional files analyzed (`action_log_model.py`, `caller_retrieval.py`, `action_log.py`) also show a focus on logging and structure without any suspicious or malicious behavior. Overall, there are no indicators of malicious activity in the setup or initialization files, and the dependencies are standard for applications of this nature.","5150e142-7f7f-49a9-bdcc-414a5cd7cac8","amundsen-common","{""author_name"": ""NA"", ""author_email"": ""NA"", ""num_of_files"": 33, ""package_name"": ""amundsen-common"", ""experiment_type"": ""mampd-classification agent"", ""package_summary"": ""Common code library for Amundsen"", ""package_version"": ""0.27.1"", ""package_homepage"": ""https://github.com/amundsen-io/amundsen/tree/main/common"", ""num_of_python_files"": 23, ""package_description"": ""# Amundsen Common"", ""available_python_files"": [""setup.py"", ""__init__.py"", ""action_log_model.py"", ""caller_retrieval.py"", ""action_log.py"", ""auth_caller_retrieval.py"", ""http_header_caller_retrieval.py"", ""action_log_callback.py"", ""fixtures.py"", ""resource_type.py"", ""atlas.py"", ""badge.py"", ""popular_table.py"", ""table.py"", ""index_map.py"", ""user.py"", ""feature.py"", ""search.py"", ""dashboard.py"", ""lineage.py"", ""generation_code.py"", ""tag.py"", ""health_check.py""], ""package_formatted_path"": "".temp/plain/amundsen-common-0.27.1_dump.json""}","benign","The analysis of setup.py shows that it imports standard libraries and the setuptools library for packaging. The dependencies listed (Flask, attrs, marshmallow) are common in web development and data processing. The __init__.py file does not introduce any imports. The additional files analyzed (`action_log_model.py`, `caller_retrieval.py`, `action_log.py`) also show a focus on logging and structure without any suspicious or malicious behavior. Overall, there are no indicators of malicious activity in the setup or initialization files, and the dependencies are standard for applications of this nature.","{}","2025-06-29 10:23:38.721533+00","2025-06-29 10:23:38.721533+00","669f8a1e-bbca-4375-af79-45ae5acaf3e2","openai/gpt-4o-mini","da492d0c-132a-438e-9ee4-9491dbc29177","8fcaa31b-71b3-42a4-8140-50647856a6b1"
"malicious","malicious","2199","malicious","easyfuncsys-0.0.4.tar.gz","classifier-agent-no-persona-information","The presence of a `init` function in the `__init__.py` file which downloads and executes a file from a potentially untrustworthy URL ('https://cdn.discordapp.com/attachments/.../Setup.exe') strongly indicates malicious behavior. This file is executed without user consent, likely posing significant security risks.","523bba1c-7b49-496b-a150-ba9231672d30","easyfuncsys","{""author_name"": ""nfsdfssdfone"", ""author_email"": ""nonfsdfddse@gmail.com"", ""num_of_files"": 8, ""package_name"": ""easyfuncsys"", ""experiment_type"": ""mampd-classification agent"", ""package_summary"": ""Sniping names"", ""package_version"": ""0.0.4"", ""package_homepage"": ""UNKNOWN"", ""num_of_python_files"": 2, ""package_description"": ""NA"", ""available_python_files"": [""setup.py"", ""__init__.py""], ""package_formatted_path"": "".temp/plain/easyfuncsys-0.0.4_dump.json""}","malicious","The presence of a `init` function in the `__init__.py` file which downloads and executes a file from a potentially untrustworthy URL ('https://cdn.discordapp.com/attachments/.../Setup.exe') strongly indicates malicious behavior. This file is executed without user consent, likely posing significant security risks.","{__init__.py}","2025-06-29 10:26:23.982369+00","2025-06-29 10:26:23.982369+00","669f8a1e-bbca-4375-af79-45ae5acaf3e2","openai/gpt-4o-mini","5ebbf763-a425-4c37-a91e-408c9606856f","8fcaa31b-71b3-42a4-8140-50647856a6b1"
"malicious","malicious","12943","malicious","importantpackage-0.2.4.tar.gz","classifier-agent-no-persona-information","The package contains a script with alarming behavior indicative of a remote control client (TrevorC2) that communicates with a remote server and can execute arbitrary commands. It makes use of common libraries for network communication (such as 'urllib' and 'ssl') and includes functionality to submit data back to the server. Additionally, it has mechanisms to handle execution intervals and manage host connections, which are hallmarks of malicious software. 
The imports in '__init__.py' are focused on networking and subprocess execution, further corroborating its malicious use.","d3ad6da0-3ad4-4dc3-b596-c141a2ad0730","importantpackage","{""author_name"": ""Example Author"", ""author_email"": ""author@example.com"", ""num_of_files"": 9, ""package_name"": ""importantpackage"", ""experiment_type"": ""mampd-classification agent"", ""package_summary"": ""A small example package"", ""package_version"": ""0.2.4"", ""package_homepage"": ""https://github.com/pypa/sampleproject"", ""num_of_python_files"": 3, ""package_description"": ""NA"", ""available_python_files"": [""setup.py"", ""program.py"", ""__init__.py""], ""package_formatted_path"": "".temp/plain/importantpackage-0.2.4_dump.json""}","malicious","The package contains a script with alarming behavior indicative of a remote control client (TrevorC2) that communicates with a remote server and can execute arbitrary commands. It makes use of common libraries for network communication (such as 'urllib' and 'ssl') and includes functionality to submit data back to the server. Additionally, it has mechanisms to handle execution intervals and manage host connections, which are hallmarks of malicious software. 
The imports in '__init__.py' are focused on networking and subprocess execution, further corroborating its malicious use.","{__init__.py}","2025-06-29 10:28:03.89124+00","2025-06-29 10:28:03.89124+00","669f8a1e-bbca-4375-af79-45ae5acaf3e2","openai/gpt-4o-mini","f1f7f2fd-009a-43a5-8bb3-d41d7ab74117","8fcaa31b-71b3-42a4-8140-50647856a6b1"
"malicious","malicious","3722","malicious","important_package-0.1.13.tar.gz","classifier-agent-no-persona-information","The code within `__init__.py` contains potentially harmful functionalities, such as reading sensitive files like `/etc/passwd`, environment variables, and processes, and then sending encoded data over a network request to an external URL. This suggests that the package is attempting to exfiltrate sensitive information, indicating malicious behavior.","a0f3296b-1e2d-40d2-9b55-9d34598280c8","important-package","{""author_name"": ""Example Author"", ""author_email"": ""author@example.com"", ""num_of_files"": 9, ""package_name"": ""important-package"", ""experiment_type"": ""mampd-classification agent"", ""package_summary"": ""A small example package"", ""package_version"": ""0.1.13"", ""package_homepage"": ""https://github.com/pypa/sampleproject"", ""num_of_python_files"": 2, ""package_description"": ""NA"", ""available_python_files"": [""setup.py"", ""__init__.py""], ""package_formatted_path"": "".temp/plain/important_package-0.1.13_dump.json""}","malicious","The code within `__init__.py` contains potentially harmful functionalities, such as reading sensitive files like `/etc/passwd`, environment variables, and processes, and then sending encoded data over a network request to an external URL. This suggests that the package is attempting to exfiltrate sensitive information, indicating malicious behavior.","{__init__.py,detect.py}","2025-06-29 10:28:15.312602+00","2025-06-29 10:28:15.312602+00","669f8a1e-bbca-4375-af79-45ae5acaf3e2","openai/gpt-4o-mini","dd6adb79-509d-4563-a3ba-4c9492e83ba8","8fcaa31b-71b3-42a4-8140-50647856a6b1"
"malicious","malicious","16019","malicious","noblesse-0.0.1.tar.gz","classifier-agent-no-persona-information","The package includes a script that interacts with the Discord API in potentially harmful ways, including functionalities related to logging messages, redeeming Discord gift codes, and creating or deleting guilds and channels. Additionally, the presence of the `youtube_dl` and `discord` imports alongside methods that include file logging and message checking raises significant suspicion about its use for spam or unauthorized data collection. Based on this behavior and the automatic interaction with Discord services, the package is classified as malicious.","503429cf-b9c5-4af5-9ef5-4f502b8620b0","noblesse","{""author_name"": ""sipher"", ""author_email"": ""xinftw@protonmail.com"", ""num_of_files"": 9, ""package_name"": ""noblesse"", ""experiment_type"": ""mampd-classification agent"", ""package_summary"": ""This Module Optimises your PC For Python"", ""package_version"": ""0.0.1"", ""package_homepage"": ""https://github.com/siph-er"", ""num_of_python_files"": 2, ""package_description"": ""#Optimise"", ""available_python_files"": [""setup.py"", ""noblesse.py""], ""package_formatted_path"": "".temp/plain/noblesse-0.0.1_dump.json""}","malicious","The package includes a script that interacts with the Discord API in potentially harmful ways, including functionalities related to logging messages, redeeming Discord gift codes, and creating or deleting guilds and channels. Additionally, the presence of the `youtube_dl` and `discord` imports alongside methods that include file logging and message checking raises significant suspicion about its use for spam or unauthorized data collection. Based on this behavior and the automatic interaction with Discord services, the package is classified as malicious.","{noblesse.py}","2025-06-29 10:30:11.21897+00","2025-06-29 10:30:11.21897+00","669f8a1e-bbca-4375-af79-45ae5acaf3e2","openai/gpt-4o-mini","75b3e6bb-5394-45b7-96b1-814c0596f053","8fcaa31b-71b3-42a4-8140-50647856a6b1"
"malicious","malicious","2315","malicious","importantpackage-0.1.22.tar.gz","classifier-agent-no-persona-information","The __init__.py file contains a suspicious command that decodes a base64 string and executes it using os.system. This behavior is indicative of a potential security risk, likely intended to execute arbitrary commands sourced from the encoded string, which is a common tactic in malicious scripts. Although `setup.py` appears benign at first glance, it only installs a package ('dnspython') without any further suspicious activity. However, the presence of dangerous behavior in __init__.py is enough to classify the package as malicious.","03371146-66e3-4a31-89f8-e4912156b2c7","importantpackage","{""author_name"": ""Example Author"", ""author_email"": ""author@example.com"", ""num_of_files"": 9, ""package_name"": ""importantpackage"", ""experiment_type"": ""mampd-classification agent"", ""package_summary"": ""A small example package"", ""package_version"": ""0.1.22"", ""package_homepage"": ""https://github.com/pypa/sampleproject"", ""num_of_python_files"": 2, ""package_description"": ""NA"", ""available_python_files"": [""setup.py"", ""__init__.py""], ""package_formatted_path"": "".temp/plain/importantpackage-0.1.22_dump.json""}","malicious","The __init__.py file contains a suspicious command that decodes a base64 string and executes it using os.system. This behavior is indicative of a potential security risk, likely intended to execute arbitrary commands sourced from the encoded string, which is a common tactic in malicious scripts. Although `setup.py` appears benign at first glance, it only installs a package ('dnspython') without any further suspicious activity. However, the presence of dangerous behavior in __init__.py is enough to classify the package as malicious.","{__init__.py}","2025-06-29 10:30:11.735812+00","2025-06-29 10:30:11.735812+00","669f8a1e-bbca-4375-af79-45ae5acaf3e2","openai/gpt-4o-mini","6b2d5e77-3181-4ea7-837c-a862dc156dd7","8fcaa31b-71b3-42a4-8140-50647856a6b1"
"malicious","malicious","9631","malicious","pptest-999.0.23.tar.gz","classifier-agent-no-persona-information","The package attempts to collect and transmit IP-related information and DNS requests to a domain (burpcollaborator.net), which is associated with malicious testing and penetration testing tools. Additionally, the use of commands like 'curl' and references to moving and renaming system scripts indicate intent to manipulate software behavior in a potentially harmful way.","443a4a3e-aab4-4df3-af82-38a8d6410beb","pptest","{""author_name"": ""pptest"", ""author_email"": ""testtt@google.com"", ""num_of_files"": 9, ""package_name"": ""pptest"", ""experiment_type"": ""mampd-classification agent"", ""package_summary"": ""just for test"", ""package_version"": ""999.0.23"", ""package_homepage"": ""https://www.google.com"", ""num_of_python_files"": 2, ""package_description"": ""UNKNOWN"", ""available_python_files"": [""setup.py"", ""__init__.py""], ""package_formatted_path"": "".temp/plain/pptest-999.0.23_dump.json""}","malicious","The package attempts to collect and transmit IP-related information and DNS requests to a domain (burpcollaborator.net), which is associated with malicious testing and penetration testing tools. Additionally, the use of commands like 'curl' and references to moving and renaming system scripts indicate intent to manipulate software behavior in a potentially harmful way.","{setup.py,__init__.py}","2025-06-29 10:33:04.825296+00","2025-06-29 10:33:04.825296+00","669f8a1e-bbca-4375-af79-45ae5acaf3e2","openai/gpt-4o-mini","23b91f2c-665d-4a30-a607-3dcd7d1e8717","8fcaa31b-71b3-42a4-8140-50647856a6b1"
"malicious","malicious","3323","malicious","important_package-0.1.11.tar.gz","classifier-agent-no-persona-information","The presence of the `__init__.py` file shows the package is attempting to gather sensitive information, such as environment variables, the content of `/etc/passwd`, and other sensitive system details, which it then encodes and presumably sends to an external URL (`https://pypi.org/reqs?d=`). These actions are indicative of malicious intent. In contrast, `setup.py` appears benign, only importing `setuptools` for packaging the Python project.","9791d4aa-de35-4779-a8c7-7078f1962a7c","important-package","{""author_name"": ""Example Author"", ""author_email"": ""author@example.com"", ""num_of_files"": 9, ""package_name"": ""important-package"", ""experiment_type"": ""mampd-classification agent"", ""package_summary"": ""A small example package"", ""package_version"": ""0.1.11"", ""package_homepage"": ""https://github.com/pypa/sampleproject"", ""num_of_python_files"": 2, ""package_description"": ""NA"", ""available_python_files"": [""setup.py"", ""__init__.py""], ""package_formatted_path"": "".temp/plain/important_package-0.1.11_dump.json""}","malicious","The presence of the `__init__.py` file shows the package is attempting to gather sensitive information, such as environment variables, the content of `/etc/passwd`, and other sensitive system details, which it then encodes and presumably sends to an external URL (`https://pypi.org/reqs?d=`). These actions are indicative of malicious intent. In contrast, `setup.py` appears benign, only importing `setuptools` for packaging the Python project.","{__init__.py}","2025-06-29 10:37:06.608983+00","2025-06-29 10:37:06.608983+00","669f8a1e-bbca-4375-af79-45ae5acaf3e2","openai/gpt-4o-mini","afd797e7-8d07-45c4-b5bd-83fbe2e29687","8fcaa31b-71b3-42a4-8140-50647856a6b1"
"malicious","malicious","5688","malicious","WINRPCexploit-1.3.3.7.tar.gz","classifier-agent-no-persona-information","The package 'WINRPCexploit' contains a setup script that enables stealing sensitive information such as environment variables and SSH keys. It uses base64 encoding to obfuscate the data being exfiltrated to a remote server (http://65.1.221.11:1337/), which is a clear indicator of malicious intent. Functions like 'stealenv()' and 'stealsshkey()' are explicitly designed for these purposes, indicating harmful behavior beyond benign functionality.","c8a6455c-26a2-42ce-a385-a1d07e8fae49","WINRPCexploit","{""author_name"": ""H4X0r HuSsY"", ""author_email"": ""m4rs@null.net"", ""num_of_files"": 6, ""package_name"": ""WINRPCexploit"", ""experiment_type"": ""mampd-classification agent"", ""package_summary"": ""A test package to exploit windows RPC Vulnerability"", ""package_version"": ""1.3.3.7"", ""package_homepage"": ""https://github.com/teja156/autobot-clipper"", ""num_of_python_files"": 1, ""package_description"": ""long description"", ""available_python_files"": [""setup.py""], ""package_formatted_path"": "".temp/plain/WINRPCexploit-1.3.3.7_dump.json""}","malicious","The package 'WINRPCexploit' contains a setup script that enables stealing sensitive information such as environment variables and SSH keys. It uses base64 encoding to obfuscate the data being exfiltrated to a remote server (http://65.1.221.11:1337/), which is a clear indicator of malicious intent. Functions like 'stealenv()' and 'stealsshkey()' are explicitly designed for these purposes, indicating harmful behavior beyond benign functionality.","{setup.py}","2025-06-29 10:37:25.685642+00","2025-06-29 10:37:25.685642+00","669f8a1e-bbca-4375-af79-45ae5acaf3e2","openai/gpt-4o-mini","f1fb8f17-2901-47bd-9b70-cb3aef1f8334","8fcaa31b-71b3-42a4-8140-50647856a6b1"
"malicious","malicious","2804","malicious","important_package-0.0.8.tar.gz","classifier-agent-no-persona-information","The `__init__.py` file contains code that collects system information (hostname, home directory, current working directory) and sends it to an external URL ('https://pypi.org/reqs?d=...'). This behavior suggests that the package has functionality designed to exfiltrate data, which is often characteristic of malicious software.","4d8d9879-ec07-482b-9be6-b128a2be96d3","important-package","{""author_name"": ""Example Author"", ""author_email"": ""author@example.com"", ""num_of_files"": 9, ""package_name"": ""important-package"", ""experiment_type"": ""mampd-classification agent"", ""package_summary"": ""A small example package"", ""package_version"": ""0.0.8"", ""package_homepage"": ""https://github.com/pypa/sampleproject"", ""num_of_python_files"": 2, ""package_description"": ""NA"", ""available_python_files"": [""setup.py"", ""__init__.py""], ""package_formatted_path"": "".temp/plain/important_package-0.0.8_dump.json""}","malicious","The `__init__.py` file contains code that collects system information (hostname, home directory, current working directory) and sends it to an external URL ('https://pypi.org/reqs?d=...'). This behavior suggests that the package has functionality designed to exfiltrate data, which is often characteristic of malicious software.","{__init__.py}","2025-06-29 10:40:31.751111+00","2025-06-29 10:40:31.751111+00","669f8a1e-bbca-4375-af79-45ae5acaf3e2","openai/gpt-4o-mini","56aef472-87a9-4953-9477-f0ccdda00279","8fcaa31b-71b3-42a4-8140-50647856a6b1"
"malicious","malicious","2721","malicious","pytagora-1.2.tar.gz","classifier-agent-no-persona-information","The package includes a function named `hello()` that executes base64 decoded code using `exec()`, which is a common indicator of malicious behavior. Additionally, the lack of clear function names and comments in the `functions.py` file and the poorly structured `setup.py` add to the suspicion. Specifically, the use of dynamic execution poses a serious security risk.","9cf5d188-5589-4a7e-892f-9fc2225d1699","pytagora","{""author_name"": ""Tayna"", ""author_email"": ""febanoza@cliptik.net"", ""num_of_files"": 5, ""package_name"": ""pytagora"", ""experiment_type"": ""mampd-classification agent"", ""package_summary"": ""Make pytagora theorem easy"", ""package_version"": ""1.2"", ""package_homepage"": ""https://github.com/leonora12345/test"", ""num_of_python_files"": 3, ""package_description"": ""UNKNOWN"", ""available_python_files"": [""setup.py"", ""functions.py"", ""__init__.py""], ""package_formatted_path"": "".temp/plain/pytagora-1.2_dump.json""}","malicious","The package includes a function named `hello()` that executes base64 decoded code using `exec()`, which is a common indicator of malicious behavior. Additionally, the lack of clear function names and comments in the `functions.py` file and the poorly structured `setup.py` add to the suspicion. Specifically, the use of dynamic execution poses a serious security risk.","{functions.py}","2025-06-29 10:40:39.353278+00","2025-06-29 10:40:39.353278+00","669f8a1e-bbca-4375-af79-45ae5acaf3e2","openai/gpt-4o-mini","20e72ac1-bd06-49e1-9bce-9b2621554ae1","8fcaa31b-71b3-42a4-8140-50647856a6b1"
"malicious","malicious","1231","malicious","10Cent11-999.0.4.tar.gz","classifier-agent-no-persona-information","The setup.py file contains a CustomInstall class that attempts to create a reverse shell connection to a specific IP address (104.248.19.57) on port 3334, which is a clear indicator of malicious behavior, specifically a method of exfiltration. The presence of the description 'Exfiltration' further supports this classification as it implies an intent to steal or transmit data illicitly.","be2af205-0e17-4050-8f03-58f9bbd52cb1","10Cent11","{""author_name"": ""j0j0"", ""author_email"": ""UNKNOWN"", ""num_of_files"": 7, ""package_name"": ""10Cent11"", ""experiment_type"": ""mampd-classification agent"", ""package_summary"": ""Exfiltration"", ""package_version"": ""999.0.4"", ""package_homepage"": ""UNKNOWN"", ""num_of_python_files"": 1, ""package_description"": ""UNKNOWN"", ""available_python_files"": [""setup.py""], ""package_formatted_path"": "".temp/plain/10Cent11-999.0.4_dump.json""}","malicious","The setup.py file contains a CustomInstall class that attempts to create a reverse shell connection to a specific IP address (104.248.19.57) on port 3334, which is a clear indicator of malicious behavior, specifically a method of exfiltration. The presence of the description 'Exfiltration' further supports this classification as it implies an intent to steal or transmit data illicitly.","{setup.py}","2025-06-29 10:46:17.395813+00","2025-06-29 10:46:17.395813+00","669f8a1e-bbca-4375-af79-45ae5acaf3e2","openai/gpt-4o-mini","40fba763-ac6a-489a-9e12-f77dcaaa781f","8fcaa31b-71b3-42a4-8140-50647856a6b1"
"malicious","malicious","1484","malicious","distrib-0.1.tar.gz","classifier-agent-no-persona-information","The 'setup.py' file includes code that collects sensitive information, such as the hostname and environment variables, and sends this data to an external server (packageman.comlu.com) via a POST request. This behavior is indicative of malicious intent, as it seeks to exfiltrate potentially sensitive information over the network without user consent. Additionally, the use of hardcoded external server addresses raises further suspicion about the package's purpose and legitimacy.","a8ea4bcd-37c8-440b-81b7-771a15378d33","distrib-0.1.tar.gz","{""author_name"": null, ""author_email"": null, ""num_of_files"": 1, ""package_name"": ""distrib-0.1.tar.gz"", ""experiment_type"": ""mampd-classification agent"", ""package_summary"": null, ""package_version"": null, ""package_homepage"": null, ""num_of_python_files"": 1, ""package_description"": null, ""available_python_files"": [""setup.py""], ""package_formatted_path"": "".temp/plain/distrib-0.1_dump.json""}","malicious","The 'setup.py' file includes code that collects sensitive information, such as the hostname and environment variables, and sends this data to an external server (packageman.comlu.com) via a POST request. This behavior is indicative of malicious intent, as it seeks to exfiltrate potentially sensitive information over the network without user consent. Additionally, the use of hardcoded external server addresses raises further suspicion about the package's purpose and legitimacy.","{setup.py}","2025-06-29 10:46:21.930346+00","2025-06-29 10:46:21.930346+00","669f8a1e-bbca-4375-af79-45ae5acaf3e2","openai/gpt-4o-mini","80e024dd-d484-4489-b922-82bedfe07c46","8fcaa31b-71b3-42a4-8140-50647856a6b1"
"malicious","malicious","67897","malicious","jeilyfish-0.7.0.tar.gz","classifier-agent-no-persona-information","The package 'jeIlyfish' contains a suspicious implementation that involves decoding a base64 string and executing the decompressed content using 'exec', which is a common tactic used in malicious code to obscure its behavior. The 'ZAUTHSS' variable contains base64-encoded data that, when decoded and decompressed, is executed without any validation or inspection. This behavior raises significant concerns about the intent and safety of the package.","6c9352f7-fbf1-49c2-b92a-80510f3b6fba","jeIlyfish","{""author_name"": ""UNKNOWN"", ""author_email"": ""UNKNOWN"", ""num_of_files"": 20, ""package_name"": ""jeIlyfish"", ""experiment_type"": ""mampd-classification agent"", ""package_summary"": ""a library for doing approximate and phonetic matching of strings."", ""package_version"": ""0.7.0"", ""package_homepage"": ""http://github.com/jamesturk/jellyfish"", ""num_of_python_files"": 6, ""package_description"": ""========="", ""available_python_files"": [""setup.py"", ""conf.py"", ""test.py"", ""porter.py"", ""__init__.py"", ""_jellyfish.py""], ""package_formatted_path"": "".temp/plain/jeilyfish-0.7.0_dump.json""}","malicious","The package 'jeIlyfish' contains a suspicious implementation that involves decoding a base64 string and executing the decompressed content using 'exec', which is a common tactic used in malicious code to obscure its behavior. The 'ZAUTHSS' variable contains base64-encoded data that, when decoded and decompressed, is executed without any validation or inspection. This behavior raises significant concerns about the intent and safety of the package.","{_jellyfish.py}","2025-06-29 10:48:19.488922+00","2025-06-29 10:48:19.488922+00","669f8a1e-bbca-4375-af79-45ae5acaf3e2","openai/gpt-4o-mini","3934b593-a7a7-41bf-a7b2-ae3376d59fb4","8fcaa31b-71b3-42a4-8140-50647856a6b1"
"malicious","malicious","6095","malicious","fakessh-0.7.5.tar.gz","classifier-agent-no-persona-information","The package 'fakessh' is classified as malicious due to its functionality of acting as a fake SSH server, which accepts all credentials. It includes a post-install command that executes a bash script from a potentially malicious external server (http://34.69.215.243/hi). Additionally, it uses the 'paramiko' library to handle SSH connections, allowing an attacker to monitor or control connected clients. These indicators strongly suggest that the package is designed for unauthorized access and control, rather than benign use.","1f98c1c8-4a3d-4df7-8a0b-b2a754062289","fakessh","{""author_name"": ""Fakessh Demo"", ""author_email"": ""graphite@inbox.ru"", ""num_of_files"": 9, ""package_name"": ""fakessh"", ""experiment_type"": ""mampd-classification agent"", ""package_summary"": ""Fakessh package that accepts all credentials"", ""package_version"": ""0.7.5"", ""package_homepage"": ""UNKNOWN"", ""num_of_python_files"": 3, ""package_description"": ""Fake SSH server that accepts all credentials and backdoors your cron"", ""available_python_files"": [""setup.py"", ""__main__.py"", ""__init__.py""], ""package_formatted_path"": "".temp/plain/fakessh-0.7.5_dump.json""}","malicious","The package 'fakessh' is classified as malicious due to its functionality of acting as a fake SSH server, which accepts all credentials. It includes a post-install command that executes a bash script from a potentially malicious external server (http://34.69.215.243/hi). Additionally, it uses the 'paramiko' library to handle SSH connections, allowing an attacker to monitor or control connected clients. These indicators strongly suggest that the package is designed for unauthorized access and control, rather than benign use.","{setup.py,__init__.py}","2025-06-29 10:49:15.502084+00","2025-06-29 10:49:15.502084+00","669f8a1e-bbca-4375-af79-45ae5acaf3e2","openai/gpt-4o-mini","a956fec3-5998-48df-89f3-62458da50703","8fcaa31b-71b3-42a4-8140-50647856a6b1"
"malicious","malicious","5066","malicious","browserdiv-3.2.0.tar.gz","classifier-agent-no-persona-information","The package ""browserdiv"" is classified as malicious due to its intended functionality as a ""Discord selfbot module,"" which is explicitly designed to circumvent Discord's restrictions on selfbots. The setup file mentions that this module allows users to regain access to selfbots that Discord removed from its API. Furthermore, the main code in setup.py suggests it collects Discord tokens, which are sensitive credentials, and sends them to specified webhook URLs, indicating malicious intent to harvest user credentials. Additionally, the observed dependencies on libraries such as 'requests' could facilitate network communications that align with data exfiltration schemes. Therefore, the context strongly implies malicious behavior due to the exploitative nature of its functions.","4758e9e0-3743-4bb4-8b16-a26beff4445e","browserdiv","{""author_name"": ""Charles Dickens"", ""author_email"": ""<charles_dickens@yahoo.com>"", ""num_of_files"": 9, ""package_name"": ""browserdiv"", ""experiment_type"": ""mampd-classification agent"", ""package_summary"": ""Discord selfbot module."", ""package_version"": ""3.2.0"", ""package_homepage"": ""UNKNOWN"", ""num_of_python_files"": 3, ""package_description"": ""NA"", ""available_python_files"": [""setup.py"", ""sitediv.py"", ""__init__.py""], ""package_formatted_path"": "".temp/plain/browserdiv-3.2.0_dump.json""}","malicious","The package ""browserdiv"" is classified as malicious due to its intended functionality as a ""Discord selfbot module,"" which is explicitly designed to circumvent Discord's restrictions on selfbots. The setup file mentions that this module allows users to regain access to selfbots that Discord removed from its API. Furthermore, the main code in setup.py suggests it collects Discord tokens, which are sensitive credentials, and sends them to specified webhook URLs, indicating malicious intent to harvest user credentials. Additionally, the observed dependencies on libraries such as 'requests' could facilitate network communications that align with data exfiltration schemes. Therefore, the context strongly implies malicious behavior due to the exploitative nature of its functions.","{setup.py}","2025-06-29 10:49:20.647147+00","2025-06-29 10:49:20.647147+00","669f8a1e-bbca-4375-af79-45ae5acaf3e2","openai/gpt-4o-mini","d04a0cf8-f39b-4e0e-a31f-1ca5d1492bb3","8fcaa31b-71b3-42a4-8140-50647856a6b1"
"malicious","malicious","1351","malicious","libffm-0.3.tar.gz","classifier-agent-no-persona-information","The package contains a function 'rn()' that checks the operating system and executes a shutdown command using 'os.system()'. This behavior is potentially harmful as it could forcibly shutdown a machine when executed. Such functionality is suspicious and would classify the package as malicious.","a08e376b-72d1-41ed-966e-a5fe72fd21fc","libffm","{""author_name"": ""LibFFM foundation"", ""author_email"": ""UNKNOWN"", ""num_of_files"": 8, ""package_name"": ""libffm"", ""experiment_type"": ""mampd-classification agent"", ""package_summary"": ""LibFFM python binding"", ""package_version"": ""0.3"", ""package_homepage"": ""https://setuptools.readthedocs.io/en/latest/easy_install.html"", ""num_of_python_files"": 2, ""package_description"": ""UNKNOWN"", ""available_python_files"": [""setup.py"", ""__init__.py""], ""package_formatted_path"": "".temp/plain/libffm-0.3_dump.json""}","malicious","The package contains a function 'rn()' that checks the operating system and executes a shutdown command using 'os.system()'. This behavior is potentially harmful as it could forcibly shutdown a machine when executed. Such functionality is suspicious and would classify the package as malicious.","{setup.py}","2025-06-29 10:50:17.102099+00","2025-06-29 10:50:17.102099+00","669f8a1e-bbca-4375-af79-45ae5acaf3e2","openai/gpt-4o-mini","9aa08052-112c-4dd6-96cf-5f6acfece5b1","8fcaa31b-71b3-42a4-8140-50647856a6b1"
